otu_id	^ot:ottTaxonName	^ot:ottId	^ncbi:taxon	^ncbi:accession	^physcraper:last_blasted	^physcraper:ingroup	^physcraper:status	^ot:originalLabel	^ncbi:title	^physcraper:in_current_aln
otu249562	Didynamipus sjostedti	905982	120967	-	None	True	deleted from tree in reconciliation	Didynamipus_sjostedti	-	False
otu249550	Ansonia minuta	174096	522637	-	None	True	deleted from tree in reconciliation	Ansonia_minuta	-	False
otu249551	Ansonia platysoma	174103	522630	-	None	True	deleted from tree in reconciliation	Ansonia_platysoma	-	False
otu249552	Ansonia hanitschi	1048299	428316	-	None	True	deleted from tree in reconciliation	Ansonia_hanitschi	-	False
otu249553	Ansonia spinulifer	174088	522638	-	None	True	deleted from tree in reconciliation	Ansonia_spinulifer	-	False
otu249554	Ansonia malayana	294543	454372	-	None	True	deleted from tree in reconciliation	Ansonia_malayana	-	False
otu249555	Ansonia longidigita	837364	377253	-	None	True	original	Ansonia_longidigita	-	True
otu249556	Ansonia leptopus	417704	164295	-	None	True	deleted from tree in reconciliation	Ansonia_leptopus	-	False
otu249558	Ansonia fuliginea	294534	454370	-	None	True	deleted from tree in reconciliation	Ansonia_fuliginea	-	False
otu249557	Ansonia muelleri	884640	47577	-	None	True	deleted from tree in reconciliation	Ansonia_muelleri	-	False
otu249559	Pelophryne signata	678896	655833	-	None	True	deleted from tree in reconciliation	Pelophryne_signata	-	False
otu249560	Pelophryne brevipes	417699	164294	-	None	True	deleted from tree in reconciliation	Pelophryne_brevipes	-	False
otu249561	Pelophryne misera	517729	454375	-	None	True	deleted from tree in reconciliation	Pelophryne_misera	-	False
otu249549	Pedostibes tuberculosus	678902	655832	-	None	True	deleted from tree in reconciliation	Pedostibes_tuberculosus	-	False
otu249531	Duttaphrynus stomaticus	79432	156881	-	None	True	deleted from tree in reconciliation	Bufo_stomaticus	-	False
otu249532	Duttaphrynus hololius	626478	655855	-	None	True	deleted from tree in reconciliation	Bufo_hololius	-	False
otu249533	Duttaphrynus dhufarensis	626484	655854	-	None	True	deleted from tree in reconciliation	Bufo_dhufarensis	-	False
otu249534	Xanthophryne koynayensis	187862	478978	-	None	True	deleted from tree in reconciliation	Bufo_koynayensis	-	False
otu249530	Duttaphrynus crocus	626467	655853	-	None	True	deleted from tree in reconciliation	Bufo_crocus	-	False
otu249529	Duttaphrynus stuarti	53745	655862	-	None	True	deleted from tree in reconciliation	Bufo_stuarti	-	False
otu249528	Duttaphrynus himalayanus	803835	103434	-	None	True	deleted from tree in reconciliation	Bufo_himalayanus	-	False
otu249524	Duttaphrynus brevirostris	626471	655852	-	None	True	deleted from tree in reconciliation	Bufo_brevirostris	-	False
otu249523	Duttaphrynus parietalis	626489	655856	-	None	True	deleted from tree in reconciliation	Bufo_parietalis	-	False
otu249525	Duttaphrynus melanostictus	962265	30335	-	None	True	original	Bufo_melanostictus	-	True
otu249527	Duttaphrynus scaber	403736	478982	-	None	True	deleted from tree in reconciliation	Bufo_scaber	-	False
otu249526	Duttaphrynus atukoralei	626462	655851	-	None	True	deleted from tree in reconciliation	Bufo_atukoralei	-	False
otu249535	Adenomus kelaartii	831459	420440	-	None	True	original	Adenomus_kelaartii	-	True
otu249536	Pseudepidalea brongersmai	508691	1720406	-	None	True	deleted from tree in reconciliation	Bufo_brongersmai	-	False
otu249539	Nectophrynoides viviparus	774482	655831	-	None	True	deleted from tree in reconciliation	Nectophrynoides_viviparus	-	False
otu249538	Nectophrynoides tornieri	165328	164287	-	None	True	original	Nectophrynoides_tornieri	-	True
otu249537	Nectophrynoides minutus	419261	655830	-	None	True	deleted from tree in reconciliation	Nectophrynoides_minutus	-	False
otu249540	Churamiti maridadi	466528	655850	-	None	True	deleted from tree in reconciliation	Churamiti_maridadi	-	False
otu249546	Pseudepidalea sicula	920930	510495	-	None	True	original	Bufo_siculus	-	True
otu249547	Pseudepidalea boulengeri	312348	389288	-	None	True	original	Bufo_boulengeri	-	True
otu249541	Pseudepidalea variabilis	828601	389305	-	None	True	original	Bufo_variabilis	-	True
otu249542	Pseudepidalea viridis	962317	30338	-	None	True	original	Bufo_viridis	-	True
otu249543	Pseudepidalea balearica	312339	389287	-	None	True	original	Bufo_balearicus	-	True
otu249544	Pseudepidalea pewzowi	1072351	302094	-	None	True	original	Bufo_pewzowi	-	True
otu249545	Pseudepidalea oblonga	501744	302175	-	None	True	deleted from tree in reconciliation	Bufo_oblongus	-	False
otu249548	Schismaderma carens	506358	47588	-	None	True	original	Schismaderma_carens	-	True
otu249573	Phrynoidis juxtaspera	745782	346451	-	None	True	original	Bufo_juxtasper	-	True
otu249574	Phrynoidis asper	335213	47543	-	None	True	original	Bufo_asper	-	True
otu249571	Pedostibes hosii	317338	164292	-	None	True	original	Pedostibes_hosii	-	True
otu249572	Pedostibes rugosus	517842	454374	-	None	True	deleted from tree in reconciliation	Pedostibes_rugosus	-	False
otu249589	Leptophryne borbonica	831472	420446	-	None	True	original	Leptophryne_borbonica	-	True
otu249588	Epidalea calamita	436364	30326	-	None	True	original	Bufo_calamita	-	True
otu249587	Pseudepidalea raddei	803831	103435	-	None	True	deleted from tree in reconciliation	Bufo_raddei	-	False
otu249580	Bufo bankorensis	440035	86345	-	None	True	deleted from tree in reconciliation	Bufo_bankorensis	-	False
otu249581	Bufo gargarizans	279549	30331	-	None	True	deleted from tree in reconciliation	Bufo_gargarizans	-	False
otu249579	Bufo torrenticola	481671	261172	-	None	True	deleted from tree in reconciliation	Bufo_torrenticola	-	False
otu249578	Bufo japonicus	889333	8387	-	None	True	deleted from tree in reconciliation	Bufo_japonicus	-	False
otu249577	Bufo stejnegeri	563550	113378	-	None	True	deleted from tree in reconciliation	Bufo_stejnegeri	-	False
otu249576	Bufo tuberculatus	803850	103438	-	None	True	deleted from tree in reconciliation	Bufo_tuberculatus	-	False
otu249575	Bufo tibetanus	803843	103437	-	None	True	deleted from tree in reconciliation	Bufo_tibetanus	-	False
otu249582	Torrentophryne aspinia	187217	103606	-	None	True	deleted from tree in reconciliation	Bufo_aspinius	-	False
otu249583	Bufo cryptotympanicus	803813	103431	-	None	True	deleted from tree in reconciliation	Bufo_cryptotympanicus	-	False
otu249584	Bufo tuberospinius	3619700	0	-	None	True	deleted from tree in reconciliation	Bufo_tuberospinius	-	False
otu249586	Bufo verrucosissimus	773115	655847	-	None	True	deleted from tree in reconciliation	Bufo_verrucosissimus	-	False
otu249585	Bufo bufo	889350	8384	-	None	True	original	Bufo_bufo	-	True
otu249592	Wolterstorffina parvipalmata	1039936	356337	-	None	True	original	Wolterstorffina_parvipalmata	-	True
otu249593	Werneria mertensiana	1039926	356336	-	None	True	original	Werneria_mertensiana	-	True
otu249590	Nectophryne batesii	342347	356224	-	None	True	original	Nectophryne_batesii	-	True
otu249591	Nectophryne afra	943445	164285	-	None	True	original	Nectophryne_afra	-	True
otu249627	Vandijkophrynus angusticeps	195076	125246	-	None	True	deleted from tree in reconciliation	Bufo_angusticeps	-	False
otu249625	Vandijkophrynus amatolicus	61831	125245	-	None	True	deleted from tree in reconciliation	Bufo_amatolicus	-	False
otu249626	Vandijkophrynus inyangae	849212	125854	-	None	True	deleted from tree in reconciliation	Bufo_inyangae	-	False
otu249624	Vandijkophrynus robinsoni	666907	125270	-	None	True	deleted from tree in reconciliation	Bufo_robinsoni	-	False
otu249623	Vandijkophrynus gariepensis	405563	47548	-	None	True	deleted from tree in reconciliation	Bufo_gariepensis	-	False
otu249622	Poyntonophrynus fenoulheti	195058	125249	-	None	True	deleted from tree in reconciliation	Bufo_fenoulheti	-	False
otu249621	Poyntonophrynus dombensis	195084	125247	-	None	True	deleted from tree in reconciliation	Bufo_dombensis	-	False
otu249620	Poyntonophrynus damaranus	318189	119761	-	None	True	deleted from tree in reconciliation	Bufo_damaranus	-	False
otu249618	Mertensophryne taitana	931326	47558	-	None	True	deleted from tree in reconciliation	Bufo_taitanus	-	False
otu249619	Mertensophryne uzunguensis	202711	655891	-	None	True	deleted from tree in reconciliation	Bufo_uzunguensis	-	False
otu249617	Mertensophryne micranotis	831448	420448	-	None	True	original	Mertensophryne_micranotis	-	True
otu249614	Stephopaedes loveridgei	53733	655869	-	None	True	deleted from tree in reconciliation	Stephopaedes_loveridgei	-	False
otu249615	Stephopaedes anotis	370321	119769	-	None	True	deleted from tree in reconciliation	Stephopaedes_anotis	-	False
otu249616	Mertensophryne lindneri	718431	125253	-	None	True	deleted from tree in reconciliation	Bufo_lindneri	-	False
otu249612	Capensibufo rosei	26606	119767	-	None	True	deleted from tree in reconciliation	Capensibufo_rosei	-	False
otu249613	Capensibufo tradouwi	718445	125255	-	None	True	deleted from tree in reconciliation	Capensibufo_tradouwi	-	False
otu249604	Amietophrynus regularis	364563	1978144	-	None	True	original	Bufo_regularis	-	True
otu249603	Amietophrynus maculatus	783159	35046	-	None	True	original	Bufo_maculatus	-	True
otu249601	Amietophrynus latifrons	718425	1978138	-	None	True	original	Bufo_latifrons	-	True
otu249602	Poyntonophrynus vertebralis	1036197	47560	-	None	True	deleted from tree in reconciliation	Bufo_vertebralis	-	False
otu249600	Amietophrynus tuberosus	540089	1978147	-	None	True	original	Bufo_tuberosus	-	True
otu249599	Amietophrynus camerunensis	26647	119760	-	None	True	original	Bufo_camerunensis	-	True
otu249598	Amietophrynus kisoloensis	962258	30334	-	None	True	original	Bufo_kisoloensis	-	True
otu249597	Amietophrynus gracilipes	171461	346447	-	None	True	original	Bufo_gracilipes	-	True
otu249596	Amietophrynus gutturalis	26621	1978137	-	None	True	original	Bufo_gutturalis	-	True
otu249595	Amietophrynus garmani	405552	47549	-	None	True	original	Bufo_garmani	-	True
otu249594	Amietophrynus xeros	370331	1983353	-	None	True	original	Bufo_xeros	-	True
otu249606	Amietophrynus brauni	845288	1978134	-	None	True	original	Bufo_brauni	-	True
otu249605	Amietophrynus lemairii	718437	125252	-	None	True	deleted from tree in reconciliation	Bufo_lemairii	-	False
otu249607	Amietophrynus poweri	26633	1978143	-	None	True	original	Bufo_poweri	-	True
otu249609	Amietophrynus pardalis	445922	1978141	-	None	True	deleted from tree in reconciliation	Bufo_pardalis	-	False
otu249608	Amietophrynus pantherinus	445933	1978140	-	None	True	deleted from tree in reconciliation	Bufo_pantherinus	-	False
otu249610	Amietophrynus steindachneri	931339	1978145	-	None	True	original	Bufo_steindachneri	-	True
otu249611	Amietophrynus mauritanicus	931367	1978139	-	None	True	deleted from tree in reconciliation	Bufo_mauritanicus	-	False
otu249695	Rhaebo nasicus	745755	346454	-	None	True	original	Bufo_nasicus	-	True
otu249694	Rhaebo haematiticus	962306	30333	-	None	True	original	Bufo_haematiticus	-	True
otu249693	Rhaebo glaberrimus	171466	346446	-	None	True	original	Bufo_glaberrimus	-	True
otu249692	Rhaebo guttatus	171493	346448	-	None	True	original	Bufo_guttatus	-	True
otu249722	Atelopus flavescens	4887	330831	-	None	True	original	Atelopus_flavescens	-	True
otu249723	Atelopus franciscus	577585	330829	-	None	True	deleted from tree in reconciliation	Atelopus_franciscus	-	False
otu249724	Atelopus spumarius	577582	330828	-	None	True	original	Atelopus_spumarius	-	True
otu249726	Atelopus seminiferus	1039784	551671	-	None	True	deleted from tree in reconciliation	Atelopus_seminiferus	-	False
otu249725	Atelopus pulcher	577601	330827	-	None	True	deleted from tree in reconciliation	Atelopus_pulcher	-	False
otu249712	Atelopus senex	247833	452348	-	None	True	deleted from tree in reconciliation	Atelopus_senex	-	False
otu249713	Atelopus varius	506360	47580	-	None	True	deleted from tree in reconciliation	Atelopus_varius	-	False
otu249714	Atelopus zeteki	332086	377316	-	None	True	deleted from tree in reconciliation	Atelopus_zeteki	-	False
otu249715	Atelopus chiriquiensis	884666	47579	-	None	True	deleted from tree in reconciliation	Atelopus_chiriquiensis	-	False
otu249716	Atelopus spurrelli	44086	384851	-	None	True	original	Atelopus_spurrelli	-	True
otu249717	Atelopus longirostris	317324	164297	-	None	True	deleted from tree in reconciliation	Atelopus_longirostris	-	False
otu249719	Atelopus ignescens	577598	330826	-	None	True	deleted from tree in reconciliation	Atelopus_ignescens	-	False
otu249718	Atelopus bomolochos	63501	164278	-	None	True	deleted from tree in reconciliation	Atelopus_bomolochos	-	False
otu249720	Atelopus halihelos	426057	164296	-	None	True	deleted from tree in reconciliation	Atelopus_halihelos	-	False
otu249721	Atelopus peruensis	59164	317307	-	None	True	original	Atelopus_peruensis	-	True
otu249729	Melanophryniscus rubriventris	943456	164283	-	None	True	deleted from tree in reconciliation	Melanophryniscus_rubriventris	-	False
otu249728	Melanophryniscus stelzneri	506362	47582	-	None	True	original	Melanophryniscus_stelzneri	-	True
otu249727	Melanophryniscus klappenbachi	144142	318370	-	None	True	original	Melanophryniscus_klappenbachi	-	True
otu249847	Rheobates palmatus	338576	238108	-	None	True	original	Rheobates_palmatus	-	True
otu249834	Allobates undulatus	159562	356202	-	None	True	original	Allobates_undulatus	-	True
otu249833	Allobates talamancae	891109	51951	-	None	True	original	Allobates_talamancae	-	True
otu249832	Allobates brunneus	7245	384854	-	None	True	original	Allobates_brunneus	-	True
otu249831	Allobates nidicola	198057	384867	-	None	True	original	Allobates_nidicola	-	True
otu249829	Allobates femoralis	171309	92733	-	None	True	original	Allobates_femoralis	-	True
otu249830	Allobates zaparo	863161	238112	-	None	True	original	Allobates_zaparo	-	True
otu249824	Allobates conspicuus	44101	384857	-	None	True	original	Allobates_conspicuus	-	True
otu249825	Allobates trilineatus	1028311	111123	-	None	True	original	Allobates_trilineatus	-	True
otu249826	Allobates caeruleodactylus	7252	384855	-	None	True	original	Allobates_caeruleodactylus	-	True
otu249827	Allobates gasconi	198078	384861	-	None	True	deleted from tree in reconciliation	Allobates_gasconi	-	False
otu249828	Allobates juanii	198074	384866	-	None	True	original	Allobates_juanii	-	True
otu249838	Aromobates nocturnus	357378	384924	-	None	True	original	Aromobates_nocturnus	-	True
otu249839	Aromobates saltuensis	349568	384873	-	None	True	original	Aromobates_saltuensis	-	True
otu249837	Mannophryne herminae	192021	187290	-	None	True	deleted from tree in reconciliation	Mannophryne_herminae	-	False
otu249836	Mannophryne trinitatis	71665	221718	-	None	True	original	Mannophryne_trinitatis	-	True
otu249835	Mannophryne venezuelensis	626918	338150	-	None	True	deleted from tree in reconciliation	Mannophryne_venezuelensis	-	False
otu249845	Anomaloglossus baeobatrachus	338566	238106	-	None	True	original	Anomaloglossus_baeobatrachus	-	True
otu249846	Anomaloglossus stepheni	863156	238110	-	None	True	original	Anomaloglossus_stepheni	-	True
otu249843	Anomaloglossus degranvillei	338570	238107	-	None	True	original	Anomaloglossus_degranvillei	-	True
otu249842	Anomaloglossus praderioi	579970	384869	-	None	True	original	Anomaloglossus_praderioi	-	True
otu249841	Anomaloglossus roraima	976319	384872	-	None	True	original	Anomaloglossus_roraima	-	True
otu249840	Anomaloglossus beebei	7239	384853	-	None	True	original	Anomaloglossus_beebei	-	True
otu249844	Anomaloglossus tepuyensis	801765	384893	-	None	True	original	Anomaloglossus_tepuyensis	-	True
otu249823	Silverstoneia nubicola	638061	384849	-	None	True	original	Silverstoneia_nubicola	-	True
otu249822	Silverstoneia flotator	7263	384859	-	None	True	original	Silverstoneia_flotator	-	True
otu249821	Epipedobates boulengeri	716474	92732	-	None	True	original	Epipedobates_boulengeri	-	True
otu249820	Epipedobates espinosai	407430	384899	-	None	True	deleted from tree in reconciliation	Epipedobates_espinosai	-	False
otu249819	Epipedobates machalilla	989116	248951	-	None	True	original	Epipedobates_machalilla	-	True
otu249817	Epipedobates tricolor	996212	92736	-	None	True	original	Epipedobates_tricolor	-	True
otu249818	Epipedobates anthonyi	193007	92728	-	None	True	original	Epipedobates_anthonyi	-	True
otu249812	Colostethus panamansis	579974	384868	-	None	True	original	Colostethus_panamansis	-	True
otu249813	Colostethus inguinalis	1033934	384864	-	None	True	original	Colostethus_inguinalis	-	True
otu249814	Colostethus imbricolus	198086	384863	-	None	True	original	Colostethus_imbricolus	-	True
otu249816	Colostethus latinasus	921981	507635	-	None	True	deleted from tree in reconciliation	Colostethus_latinasus	-	False
otu249815	Colostethus pratti	840291	44368	-	None	True	original	Colostethus_pratti	-	True
otu249809	Colostethus argyrogaster	921992	507631	-	None	True	deleted from tree in reconciliation	Colostethus_argyrogaster	-	False
otu249810	Colostethus fugax	412195	248949	-	None	True	deleted from tree in reconciliation	Colostethus_fugax	-	False
otu249811	Colostethus fraterdanieli	198083	384860	-	None	True	original	Colostethus_fraterdanieli	-	True
otu249808	Ameerega altamazonica	460062	511739	-	None	True	deleted from tree in reconciliation	Ameerega_altamazonica	-	False
otu249807	Ameerega simulans	867306	386764	-	None	True	deleted from tree in reconciliation	Ameerega_simulans	-	False
otu249806	Ameerega silverstonei	1028279	111129	-	None	True	original	Ameerega_silverstonei	-	True
otu249800	Ameerega pongoensis	944684	366444	-	None	True	deleted from tree in reconciliation	Ameerega_pongoensis	-	False
otu249801	Ameerega parvula	1028271	111128	-	None	True	deleted from tree in reconciliation	Ameerega_parvula	-	False
otu249803	Ameerega bassleri	716464	92730	-	None	True	deleted from tree in reconciliation	Ameerega_bassleri	-	False
otu249802	Ameerega bilinguis	716469	92731	-	None	True	original	Ameerega_bilinguis	-	True
otu249799	Ameerega trivittata	716482	92737	-	None	True	original	Ameerega_trivittata	-	True
otu249795	Ameerega macero	407139	384901	-	None	True	original	Ameerega_macero	-	True
otu249794	Ameerega rubriventris	666809	161878	-	None	True	deleted from tree in reconciliation	Ameerega_rubriventris	-	False
otu249793	Ameerega smaragdina	867311	386765	-	None	True	deleted from tree in reconciliation	Ameerega_smaragdina	-	False
otu249792	Ameerega cainarachi	867328	386762	-	None	True	deleted from tree in reconciliation	Ameerega_cainarachi	-	False
otu249791	Ameerega petersi	369788	384902	-	None	True	original	Ameerega_petersi	-	True
otu249798	Ameerega pulchripecta	349577	384871	-	None	True	original	Ameerega_pulchripecta	-	True
otu249796	Ameerega picta	672529	92734	-	None	True	deleted from tree in reconciliation	Ameerega_picta	-	False
otu249797	Ameerega hahneli	221665	161872	-	None	True	original	Ameerega_hahneli	-	True
otu249805	Ameerega flavopicta	253993	384900	-	None	True	original	Ameerega_flavopicta	-	True
otu249804	Ameerega braccata	801749	384897	-	None	True	original	Ameerega_braccata	-	True
otu249779	Hyloxalus sylvaticus	801758	384892	-	None	True	original	Hyloxalus_sylvaticus	-	True
otu249780	Hyloxalus pulcherrimus	349573	384870	-	None	True	original	Hyloxalus_pulcherrimus	-	True
otu249781	Hyloxalus anthracinus	921997	507630	-	None	True	deleted from tree in reconciliation	Hyloxalus_anthracinus	-	False
otu249784	Hyloxalus vertebralis	720119	248983	-	None	True	deleted from tree in reconciliation	Hyloxalus_vertebralis	-	False
otu249783	Hyloxalus pulchellus	989119	248956	-	None	True	deleted from tree in reconciliation	Hyloxalus_pulchellus	-	False
otu249782	Hyloxalus delatorreae	7259	384858	-	None	True	original	Hyloxalus_delatorreae	-	True
otu249778	Hyloxalus nexipus	989130	248955	-	None	True	original	Hyloxalus_nexipus	-	True
otu249773	Hyloxalus elachyhistus	412197	248948	-	None	True	original	Hyloxalus_elachyhistus	-	True
otu249772	Hyloxalus infraguttatus	1091969	248782	-	None	True	deleted from tree in reconciliation	Hyloxalus_infraguttatus	-	False
otu249771	Hyloxalus toachi	720126	248982	-	None	True	deleted from tree in reconciliation	Hyloxalus_toachi	-	False
otu249770	Hyloxalus awa	412187	248947	-	None	True	deleted from tree in reconciliation	Hyloxalus_awa	-	False
otu249774	Hyloxalus insulatus	1033892	384865	-	None	True	original	Hyloxalus_insulatus	-	True
otu249775	Hyloxalus idiomelus	198089	384862	-	None	True	original	Hyloxalus_idiomelus	-	True
otu249777	Hyloxalus azureiventris	74906	507565	-	None	True	deleted from tree in reconciliation	Hyloxalus_azureiventris	-	False
otu249776	Hyloxalus chlorocraspedus	882127	384935	-	None	True	original	Hyloxalus_chlorocraspedus	-	True
otu249789	Hyloxalus leucophaeus	921978	507636	-	None	True	deleted from tree in reconciliation	Hyloxalus_leucophaeus	-	False
otu249788	Hyloxalus sordidatus	346847	507640	-	None	True	deleted from tree in reconciliation	Hyloxalus_sordidatus	-	False
otu249790	Hyloxalus subpunctatus	863150	238111	-	None	True	original	Hyloxalus_subpunctatus	-	True
otu249787	Hyloxalus maculosus	989126	248954	-	None	True	deleted from tree in reconciliation	Hyloxalus_maculosus	-	False
otu249786	Hyloxalus bocagei	155676	111065	-	None	True	original	Hyloxalus_bocagei	-	True
otu249785	Hyloxalus sauli	1076300	248961	-	None	True	deleted from tree in reconciliation	Hyloxalus_sauli	-	False
otu249766	Phyllobates aurotaenia	95422	152497	-	None	True	original	Phyllobates_aurotaenia	-	True
otu249765	Phyllobates terribilis	451900	111132	-	None	True	original	Phyllobates_terribilis	-	True
otu249767	Phyllobates bicolor	192971	92726	-	None	True	original	Phyllobates_bicolor	-	True
otu249769	Phyllobates vittatus	266340	51963	-	None	True	original	Phyllobates_vittatus	-	True
otu249768	Phyllobates lugubris	266339	51962	-	None	True	original	Phyllobates_lugubris	-	True
otu249753	Oophaga lehmanni	801734	384894	-	None	True	original	Dendrobates_lehmanni	-	True
otu249754	Oophaga sylvatica	95423	152496	-	None	True	original	Dendrobates_sylvaticus	-	True
otu249752	Oophaga arborea	257545	85587	-	None	True	original	Dendrobates_arboreus	-	True
otu249751	Oophaga speciosa	60812	43472	-	None	True	original	Dendrobates_speciosus	-	True
otu249750	Oophaga vicentei	801745	384896	-	None	True	original	Dendrobates_vicentei	-	True
otu249749	Oophaga pumilio	891119	51950	-	None	True	original	Dendrobates_pumilio	-	True
otu249755	Oophaga histrionica	316701	51949	-	None	True	original	Dendrobates_histrionicus	-	True
otu249756	Oophaga granulifera	257531	85589	-	None	True	original	Dendrobates_granuliferus	-	True
otu249761	Adelphobates galactonotus	863186	238116	-	None	True	original	Dendrobates_galactonotus	-	True
otu249762	Adelphobates castaneoticus	346618	200925	-	None	True	original	Dendrobates_castaneoticus	-	True
otu249763	Adelphobates quinquevittatus	346609	200927	-	None	True	original	Dendrobates_quinquevittatus	-	True
otu249764	Minyobates steyermarki	863179	238117	-	None	True	original	Dendrobates_steyermarki	-	True
otu249757	Dendrobates leucomelas	780559	85590	-	None	True	original	Dendrobates_leucomelas	-	True
otu249758	Dendrobates tinctorius	192977	92724	-	None	True	original	Dendrobates_tinctorius	-	True
otu249760	Dendrobates truncatus	801739	384895	-	None	True	original	Dendrobates_truncatus	-	True
otu249759	Dendrobates auratus	60803	43471	-	None	True	original	Dendrobates_auratus	-	True
otu249734	Ranitomeya reticulata	148203	171407	-	None	True	original	Dendrobates_reticulatus	-	True
otu249735	Ranitomeya duellmani	863169	238115	-	None	True	deleted from tree in reconciliation	Dendrobates_duellmani	-	False
otu249736	Ranitomeya fantastica	257539	85588	-	None	True	original	Dendrobates_fantasticus	-	True
otu249731	Ranitomeya variabilis	570254	490064	-	None	True	original	Dendrobates_variabilis	-	True
otu249730	Ranitomeya ventrimaculata	780563	85591	-	None	True	original	Dendrobates_ventrimaculatus	-	True
otu249732	Ranitomeya amazonica	346605	200921	-	None	True	deleted from tree in reconciliation	Dendrobates_amazonicus	-	False
otu249733	Ranitomeya uakarii	125410	370608	-	None	True	deleted from tree in reconciliation	Dendrobates_uakarii	-	False
otu249738	Ranitomeya imitator	1028295	111125	-	None	True	original	Dendrobates_imitator	-	True
otu249737	Ranitomeya vanzolinii	192972	92725	-	None	True	original	Dendrobates_vanzolinii	-	True
otu249739	Ranitomeya flavovittata	125414	370609	-	None	True	original	Dendrobates_flavovittatus	-	True
otu249741	Ranitomeya lamasi	976658	200926	-	None	True	deleted from tree in reconciliation	Dendrobates_lamasi	-	False
otu249740	Ranitomeya biolat	972196	200919	-	None	True	original	Dendrobates_biolat	-	True
otu249744	Andinobates fulguritus	1028286	111124	-	None	True	original	Dendrobates_fulguritus	-	True
otu249743	Andinobates minutus	947666	51959	-	None	True	original	Dendrobates_minutus	-	True
otu249742	Andinobates claudiae	125423	370607	-	None	True	original	Dendrobates_claudiae	-	True
otu249746	Andinobates virolinensis	296388	507667	-	None	True	deleted from tree in reconciliation	Dendrobates_virolinensis	-	False
otu249745	Andinobates bombetes	296380	507665	-	None	True	deleted from tree in reconciliation	Dendrobates_bombetes	-	False
otu249747	Excidobates mysteriosus	125418	370606	-	None	True	original	Dendrobates_mysteriosus	-	True
otu249748	Excidobates captivus	482612	467706	-	None	True	original	Dendrobates_captivus	-	True
otu249922	Celsiella vozmedianoi	898938	526151	-	None	True	original	Celsiella_vozmedianoi	-	True
otu249921	Celsiella revocata	373725	526147	-	None	True	original	Celsiella_revocata	-	True
otu249913	Hyalinobatrachium iaspidiense	384601	526112	-	None	True	original	Hyalinobatrachium_iaspidiense	-	True
otu249906	Hyalinobatrachium tatayoi	424145	526162	-	None	True	original	Hyalinobatrachium_tatayoi	-	True
otu249905	Hyalinobatrachium fleischmanni	917441	356210	-	None	True	original	Hyalinobatrachium_fleischmanni	-	True
otu249907	Hyalinobatrachium carlesvilai	939159	651582	-	None	True	deleted from tree in reconciliation	Hyalinobatrachium_carlesvilai	-	False
otu249908	Hyalinobatrachium mondolfii	384621	526116	-	None	True	original	Hyalinobatrachium_mondolfii	-	True
otu249903	Hyalinobatrachium fragile	552667	505720	-	None	True	original	Hyalinobatrachium_fragile	-	True
otu249902	Hyalinobatrachium orocostale	552657	505722	-	None	True	original	Hyalinobatrachium_orocostale	-	True
otu249904	Hyalinobatrachium orientale	552662	505721	-	None	True	original	Hyalinobatrachium_orientale	-	True
otu249899	Hyalinobatrachium ibama	898919	526157	-	None	True	original	Hyalinobatrachium_ibama	-	True
otu249900	Hyalinobatrachium pallidum	1071923	526097	-	None	True	original	Hyalinobatrachium_pallidum	-	True
otu249901	Hyalinobatrachium duranti	898923	526155	-	None	True	original	Hyalinobatrachium_duranti	-	True
otu249912	Hyalinobatrachium taylori	717616	192745	-	None	True	original	Hyalinobatrachium_taylori	-	True
otu249911	Hyalinobatrachium ignioculus	798195	526115	-	None	True	original	Hyalinobatrachium_ignioculus	-	True
otu249910	Hyalinobatrachium eccentricum	898921	526156	-	None	True	original	Hyalinobatrachium_eccentricum	-	True
otu249909	Hyalinobatrachium crurifasciatum	898927	526154	-	None	True	original	Hyalinobatrachium_crurifasciatum	-	True
otu249920	Hyalinobatrachium valerioi	424147	526163	-	None	True	original	Hyalinobatrachium_valerioi	-	True
otu249919	Hyalinobatrachium aureoguttatum	898934	526152	-	None	True	original	Hyalinobatrachium_aureoguttatum	-	True
otu249917	Hyalinobatrachium pellucidum	1071936	526098	-	None	True	deleted from tree in reconciliation	Hyalinobatrachium_pellucidum	-	False
otu249918	Hyalinobatrachium bergeri	384606	526111	-	None	True	original	Hyalinobatrachium_bergeri	-	True
otu249916	Hyalinobatrachium talamancae	424162	526161	-	None	True	original	Hyalinobatrachium_talamancae	-	True
otu249914	Hyalinobatrachium colymbiphyllum	110566	317323	-	None	True	original	Hyalinobatrachium_colymbiphyllum	-	True
otu249915	Hyalinobatrachium chirripoi	898929	526153	-	None	True	original	Hyalinobatrachium_chirripoi	-	True
otu249898	Ikakogi tayrona	525530	526135	-	None	True	original	Ikakogi_tayrona	-	True
otu249859	Centrolene savagei	373732	526148	-	None	True	original	Centrolene_savagei	-	True
otu249858	Centrolene peristictum	525465	526133	-	None	True	original	Centrolene_peristictum	-	True
otu249857	Centrolene antioquiense	324643	526124	-	None	True	original	Centrolene_antioquiense	-	True
otu249860	Centrolene daidaleum	373697	1428506	-	None	True	original	Centrolene_daidaleum	-	True
otu249856	Centrolene geckoideum	9099	43459	-	None	True	original	Centrolene_geckoideum	-	True
otu249853	Centrolene pipilatum	525558	526134	-	None	True	original	Centrolene_pipilatum	-	True
otu249854	Centrolene hybrida	324614	526128	-	None	True	original	Centrolene_hybrida	-	True
